opm_dbm,temperature,humidity,vibration,rainfall_mm,fault_type,location,timestamp
-19.38411985771835,47.50203802200401,48.581971557181866,0.0203910737881405,2.606612386618159,Gradual_Degradation,Junction_1,2024-06-01 03:00:00
-20.97214863053035,31.541418438318797,60.31144749876881,0.0031148025722546537,1.574631654016747,Gradual_Degradation,OLT_Main,2024-06-01 03:10:00
-16.964880073599932,34.27192360686844,62.14944370590467,0.04814634376187899,1.72027938669887,Normal,Junction_1,2024-06-01 03:20:00
-15.636666957723957,39.20925009417723,41.96446242887552,0.025920401097260206,0.3921954254767859,Normal,OLT_Main,2024-06-01 03:30:00
-24.16524164729603,26.269110669944663,82.10206469450546,0.0268173733518767,36.727960957815434,Water_Ingress,OLT_Main,2024-06-01 03:40:00
-22.01785811333676,36.41521340253775,58.068975641600886,0.20156795431507515,0.8441533208344616,Loose_Connector,DistBox_3,2024-06-01 03:50:00
-23.17403661852776,71.38487263119852,36.29798559076819,0.002157201519493368,2.1134809092350544,Thermal_Fault,OLT_Main,2024-06-01 04:00:00
-23.465371987763778,31.532273851482458,63.503092626861005,0.021067574357054048,0.20580295468543697,Gradual_Degradation,Junction_2,2024-06-01 04:10:00
-22.057863893860716,43.485211368649026,57.76517365552926,0.01213914792055276,0.815215549453445,Gradual_Degradation,Junction_1,2024-06-01 04:20:00
-23.333542014526365,64.92957454920166,37.42743849097239,0.010120772350718388,2.577974853211428,Thermal_Fault,OLT_Main,2024-06-01 04:30:00
-14.920025787605557,38.981774237254186,44.18706455647674,0.03581616940313411,0.43813761820371555,Normal,Splitter_A,2024-06-01 04:40:00
-24.634107499451066,74.2374314629644,36.89698386506312,0.0033973035491945956,2.7167464127193965,Thermal_Fault,Splitter_A,2024-06-01 04:50:00
-27.29492455218647,64.54408994402985,54.246761149624135,0.024228776086889253,1.1304318833226374,Thermal_Fault,Splitter_A,2024-06-01 05:00:00
-42.22573265199021,31.8110259794596,56.765226128639995,0.8922767740949891,3.7230183950169007,Physical_Cut,DistBox_2,2024-06-01 05:10:00
-25.373612804637116,32.001353024919524,92.61637750261524,0.010035163995628009,19.493766454796,Water_Ingress,Splitter_C,2024-06-01 05:20:00
-21.946114552378546,33.216703256079526,60.33563218728347,0.01826047026887161,2.1896220379279225,Gradual_Degradation,Junction_1,2024-06-01 05:30:00
-17.850607245003143,33.793447480251956,43.317893851076505,0.03687168843607428,0.5613664310319486,Normal,OLT_Main,2024-06-01 05:40:00
-23.25080268758541,28.201306356841215,87.22871529372443,0.029374627059688737,19.35621352052509,Water_Ingress,Splitter_C,2024-06-01 05:50:00
-21.250465181269263,30.645789898510746,42.52565552384273,0.1258254878529181,1.895133449231289,Loose_Connector,DistBox_1,2024-06-01 06:00:00
-15.359210493129074,30.002487575367162,61.794589164805046,0.03075064840194333,1.2158104281814075,Normal,Junction_2,2024-06-01 06:10:00
-15.508438096724,35.449762358153386,55.91075623859092,0.0035628363882629303,0.21605150826138275,Normal,DistBox_1,2024-06-01 06:20:00
-24.57318559544923,84.10883085089966,49.49115818317637,0.002941336143328195,1.0923631705245163,Thermal_Fault,Splitter_B,2024-06-01 06:30:00
-16.6438808358052,26.722552371088053,41.143550845312824,0.018376721114576573,0.22197893842696215,Normal,Splitter_C,2024-06-01 06:40:00
-16.572986693225644,25.21816998501823,50.44416955418335,0.013740301777406806,0.9184797551939161,Normal,DistBox_3,2024-06-01 06:50:00
-14.894348157032013,30.957752944276823,52.99434871390044,0.010201781731444943,0.28518828816381747,Normal,OLT_Main,2024-06-01 07:00:00
-28.17411709205041,30.25125592660659,83.47776844978206,0.02563862112395031,52.19397056154645,Water_Ingress,DistBox_2,2024-06-01 07:10:00
-43.79840741264378,27.68821834241922,46.64581455707101,0.8529641200949973,0.6697060970000018,Physical_Cut,Junction_1,2024-06-01 07:20:00
-42.474139933152756,26.49879854579074,51.20950889118953,0.7427920092598617,0.16718992780548836,Physical_Cut,OLT_Main,2024-06-01 07:30:00
-19.957302510167167,30.650812319026407,51.49118803037895,0.22805160437952704,3.3289031220175147,Loose_Connector,Junction_1,2024-06-01 07:40:00
-17.272700131171597,25.678280051592843,57.63937931289221,0.009788899284177305,1.0648413645504342,Normal,DistBox_3,2024-06-01 07:50:00
-23.702369015640887,39.20946964347004,56.76471247587488,0.012982076241299989,2.6678563862227898,Gradual_Degradation,OLT_Main,2024-06-01 08:00:00
-38.3198054748744,39.059645629804805,52.55089115286379,0.74584333087218,0.09586455374949121,Physical_Cut,Junction_2,2024-06-01 08:10:00
-27.708311593395052,67.79132291636623,43.37865955967892,0.013618764991435793,0.27280634973912343,Thermal_Fault,Splitter_B,2024-06-01 08:20:00
-24.78550963320481,39.78189615427625,47.44664179070959,0.12062771991846499,2.891048131358787,Loose_Connector,Splitter_A,2024-06-01 08:30:00
-14.405783245891683,27.016220154084614,48.09025547873853,0.025307093142012207,0.08404935034281058,Normal,DistBox_3,2024-06-01 08:40:00
-22.490415514584544,37.35678526707903,61.7043111738746,0.12159665198095634,3.1238976028722094,Loose_Connector,Splitter_B,2024-06-01 08:50:00
-17.420420511635108,33.802616770313186,57.43678654173209,0.013155628495542145,1.4240280406615615,Normal,OLT_Main,2024-06-01 09:00:00
-22.642578912500706,41.17669400717676,66.78158064624344,0.017192707925655276,0.48154624584207373,Gradual_Degradation,Splitter_B,2024-06-01 09:10:00
-24.0133357736461,74.66504343511401,48.4721966399339,0.019016683854973255,2.626089719702282,Thermal_Fault,DistBox_2,2024-06-01 09:20:00
-23.54427607292805,34.68132394825894,87.50332298492297,0.006057292574798532,21.737721086248563,Water_Ingress,Splitter_B,2024-06-01 09:30:00
-20.272664808964723,33.946011984512786,56.68781728139799,0.003091739726018634,1.21537822001058,Gradual_Degradation,DistBox_1,2024-06-01 09:40:00
-24.212514724999828,61.2791376611369,38.447727242103326,0.002401902075868968,0.560317584693388,Thermal_Fault,Junction_2,2024-06-01 09:50:00
-23.223513384128804,34.62487541424236,89.0847701846998,0.02757241648410761,31.763113982827694,Water_Ingress,DistBox_3,2024-06-01 10:00:00
-28.02540904638478,34.56863268053752,87.9927718940733,0.0027757634361673354,34.30868270524415,Water_Ingress,Splitter_A,2024-06-01 10:10:00
-22.65258854283673,33.588695891940645,89.60953906915213,0.032819503379210996,27.616352712626966,Water_Ingress,OLT_Main,2024-06-01 10:20:00
-15.211937036018927,36.43688028611036,49.81233891016712,0.03686785386938998,1.183394324612651,Normal,DistBox_3,2024-06-01 10:30:00
-14.899468706555542,37.7827225047781,53.2234283506803,0.03008059100731656,0.969392574260094,Normal,Splitter_C,2024-06-01 10:40:00
-21.61601571824621,67.73656441115456,38.11703073102887,0.022226496201659562,1.625280959823046,Thermal_Fault,DistBox_3,2024-06-01 10:50:00
-26.458588828106397,75.8294668723943,42.00013736946357,0.003385216335506532,0.9621364949528817,Thermal_Fault,DistBox_2,2024-06-01 11:00:00
-21.985614691304537,73.55038246199315,40.978523001966664,0.007221377569905201,1.191873878837717,Thermal_Fault,DistBox_3,2024-06-01 11:10:00
-44.987155744731986,29.420819370603724,66.55045973641776,0.5984757948565934,0.7225761195347513,Physical_Cut,Splitter_C,2024-06-01 11:20:00
-28.924518964735025,31.19320255519115,89.50571537676126,0.00962126340720595,38.855854119395325,Water_Ingress,Splitter_B,2024-06-01 11:30:00
-35.64005820998222,32.04474918255058,55.56812092794271,0.9023314857752192,2.134526603181518,Physical_Cut,DistBox_1,2024-06-01 11:40:00
-20.72487651797455,29.98112868431976,63.25764499527348,0.002783271341743161,1.6068949585416958,Gradual_Degradation,Splitter_B,2024-06-01 11:50:00
-23.12192232834417,39.61522183904506,64.44210466489321,0.01701421097314735,0.316748138713284,Gradual_Degradation,Splitter_B,2024-06-01 12:00:00
-37.8792800775207,30.05827958946201,41.14608351272173,0.7294499335412337,4.349529669451605,Physical_Cut,Splitter_C,2024-06-01 12:10:00
-16.742576075694693,27.655157264151203,62.09464712408564,0.011332820111349402,0.315909645670696,Normal,Junction_1,2024-06-01 12:20:00
-25.84774175896361,32.06760984106351,82.4816619553811,0.007465597591907303,53.99573133635072,Water_Ingress,Splitter_A,2024-06-01 12:30:00
-24.46598093210392,33.177672150346154,65.05066692840995,0.21118357807282678,3.5295861390654553,Loose_Connector,Splitter_C,2024-06-01 12:40:00
-20.50883505093435,36.775244413032596,70.52235676570791,0.020872628055330224,2.74655018615009,Gradual_Degradation,Splitter_B,2024-06-01 12:50:00
-19.124428806348146,34.37284786281831,56.647977257320306,0.12071308147692209,3.7200268793326647,Loose_Connector,DistBox_3,2024-06-01 13:00:00
-20.383087676106477,41.93785892504329,56.49870222692212,0.17046677244742203,0.8790012006675179,Loose_Connector,Splitter_A,2024-06-01 13:10:00
-44.32759365947963,28.876765015921208,47.257831843577094,0.9060566774254295,1.4701985501999952,Physical_Cut,OLT_Main,2024-06-01 13:20:00
-42.99530952233641,37.90989126886385,50.291320173790304,0.8174065979292033,2.046724604411963,Physical_Cut,OLT_Main,2024-06-01 13:30:00
-26.504032914675033,37.61678974460911,82.519095136755,0.015852505019928822,24.903310058500207,Water_Ingress,DistBox_2,2024-06-01 13:40:00
-41.45576008012614,28.09490003402844,42.516212156560364,0.5257965532670202,3.181863528547953,Physical_Cut,Splitter_B,2024-06-01 13:50:00
-23.002527422611582,27.4479046472966,45.58536936498868,0.2303644109149568,0.3201302790637466,Loose_Connector,DistBox_3,2024-06-01 14:00:00
-16.86063802249013,26.79643197728877,46.675706754235534,0.004456221605800831,0.9423357978656293,Normal,Junction_1,2024-06-01 14:10:00
-21.04165589703248,28.07021701821301,68.11815613078387,0.013923821900314964,1.0432193468877773,Gradual_Degradation,DistBox_1,2024-06-01 14:20:00
-25.929660733083807,84.90561232611597,35.75132459087961,0.027946332213195604,0.6457314615028611,Thermal_Fault,DistBox_1,2024-06-01 14:30:00
-24.699887074586883,39.52316449871944,60.87875777760488,0.2358936910196946,1.4973446147869582,Loose_Connector,Splitter_A,2024-06-01 14:40:00
-19.98124012847959,31.214311697830112,57.05332644435495,0.023444813952219878,0.6007984641539884,Gradual_Degradation,Junction_1,2024-06-01 14:50:00
-15.141616309199751,25.069480345069042,43.988617002829706,0.006069320907970322,1.4280652889337129,Normal,OLT_Main,2024-06-01 15:00:00
-21.388283124062536,83.40441410416263,52.03074343795851,0.0047924838070183265,0.5712404880747306,Thermal_Fault,Junction_2,2024-06-01 15:10:00
-19.37207280724302,41.60378760501315,52.81382985625062,0.23553842330095037,0.5711394005582586,Loose_Connector,OLT_Main,2024-06-01 15:20:00
-25.560775004919492,82.80520591953814,47.76448830081223,0.00984765267832011,1.0649853474418256,Thermal_Fault,OLT_Main,2024-06-01 15:30:00
-38.86154054992276,27.36959284516429,40.588315974227605,0.6722522561502121,4.626323208284822,Physical_Cut,OLT_Main,2024-06-01 15:40:00
-16.82715691320774,29.416986393128767,40.98358851671274,0.04430978902325373,0.7684134259716005,Normal,DistBox_3,2024-06-01 15:50:00
-23.855710433319377,31.649526621984588,47.37072301368935,0.01659322687555816,2.3376094102953235,Gradual_Degradation,Splitter_C,2024-06-01 16:00:00
-24.956680317977693,32.761915738929446,50.266422572377394,0.0809608578230014,1.6413503773430835,Loose_Connector,DistBox_3,2024-06-01 16:10:00
-15.4193088383622,31.155952404844925,55.85014257749028,0.039501521815353074,0.4543591140470298,Normal,DistBox_1,2024-06-01 16:20:00
-43.60279433021046,34.82107825060503,61.732670208079455,0.9564198456769321,4.830890124172684,Physical_Cut,DistBox_3,2024-06-01 16:30:00
-24.610994687282854,40.12069296412999,56.41732644796509,0.11736612103352703,2.724550796289562,Loose_Connector,DistBox_3,2024-06-01 16:40:00
-15.349910862584071,30.37244077049261,55.39657970455762,0.02417728233599624,1.4456286064169674,Normal,Splitter_C,2024-06-01 16:50:00
-29.845378952659193,32.42664577855607,91.05250487745595,0.025295850258620342,29.65608991035396,Water_Ingress,Splitter_A,2024-06-01 17:00:00
-38.75204601281275,33.917255305942724,47.49602395773788,0.8867383350408147,2.4675459133029998,Physical_Cut,Junction_1,2024-06-01 17:10:00
-24.645322556645695,68.85161405887735,53.226836324328175,0.006708076449710133,1.327181222244581,Thermal_Fault,Splitter_A,2024-06-01 17:20:00
-22.396326635397635,34.308307069532695,87.97532712212329,0.03054769077401282,13.451846845568745,Water_Ingress,Junction_2,2024-06-01 17:30:00
-44.6902939657749,30.042608034740518,59.84572972438525,0.972782591203881,2.827281830370541,Physical_Cut,DistBox_1,2024-06-01 17:40:00
-14.968615558142524,31.7865927419904,57.980044456806596,0.030094079481816107,0.11904940069554337,Normal,Junction_2,2024-06-01 17:50:00
-15.754891209722015,30.18500924985795,52.81721277541271,0.005205482469208317,1.0466592623894826,Normal,Junction_2,2024-06-01 18:00:00
-41.6730982030733,37.25645344290449,52.750072423695926,0.5190235239086208,2.505236888972091,Physical_Cut,Junction_1,2024-06-01 18:10:00
-19.27562179044728,38.62397588483023,44.26839792404305,0.0015972875706243706,2.3800344835829277,Gradual_Degradation,Junction_1,2024-06-01 18:20:00
-23.16830426435662,36.87304472577513,97.57412190663715,0.014442989053641489,46.730415035526754,Water_Ingress,Splitter_C,2024-06-01 18:30:00
-19.54947263278648,44.807230107706374,50.46289798525788,0.017511981250990943,0.20794878411395057,Gradual_Degradation,Splitter_C,2024-06-01 18:40:00
-21.283892164382205,33.96100261210921,60.53873325951652,0.1520629578394897,0.38214483054494863,Loose_Connector,Splitter_A,2024-06-01 18:50:00
-16.58659108789579,26.373731099899512,56.70531996387541,0.03284775781335698,0.9846509600023639,Normal,Splitter_C,2024-06-01 19:00:00
-21.25632655143167,30.738010825024936,50.42337877060001,0.20166500162083806,1.0966954300458664,Loose_Connector,Splitter_C,2024-06-01 19:10:00
-16.50183952461055,35.47242571029618,44.62832322096549,0.025954089256810906,0.5234113674718119,Normal,DistBox_2,2024-06-01 19:20:00
-14.656079517951177,38.04844543093192,51.3079571129575,0.004108583373821368,1.9856336779981407,Normal,Splitter_B,2024-06-01 19:30:00
-25.61712481287831,66.4288087777274,36.312521763556354,0.019083169039308557,1.9247390437301828,Thermal_Fault,Splitter_A,2024-06-01 19:40:00
-38.58993942679299,29.309393769865736,51.70198197242885,0.4626894371847008,0.269491451968944,Physical_Cut,Junction_1,2024-06-01 19:50:00
-20.347168647832977,44.8688088732948,70.05991422531122,0.0362382083899753,0.9966832921988515,Gradual_Degradation,Splitter_A,2024-06-01 20:00:00
-25.770445472571794,63.009453737638346,49.47069146662177,0.007066978037835038,0.11787583545207736,Thermal_Fault,Junction_1,2024-06-01 20:10:00
-27.675963954628635,27.714103577771983,85.0497573291912,0.02632408872225968,53.301783752287825,Water_Ingress,DistBox_3,2024-06-01 20:20:00
-39.961112032087264,31.479603506980865,47.641615013726465,0.585859188485742,3.830129497596482,Physical_Cut,Splitter_B,2024-06-01 20:30:00
-25.564076605167756,67.37043095866917,49.06560108084501,0.017136387532545514,1.1070531972335182,Thermal_Fault,DistBox_2,2024-06-01 20:40:00
-23.89401190607085,27.2376891205132,66.45043567881683,0.08627185911483058,2.657501643406249,Loose_Connector,DistBox_2,2024-06-01 20:50:00
-42.715741476915795,28.16061018688876,46.111521798329996,0.42603830714713653,1.625664642001322,Physical_Cut,DistBox_1,2024-06-01 21:00:00
-28.510912817973217,34.38738594184863,85.70209018202956,0.02022786975125496,51.199882593998915,Water_Ingress,Junction_1,2024-06-01 21:10:00
-22.336527031545835,26.828550875775196,86.79907311643237,0.017681336837244942,59.60678197392914,Water_Ingress,DistBox_1,2024-06-01 21:20:00
-22.121132777900193,33.49536857737438,92.55209570642123,0.0038786268386169897,21.34892697357605,Water_Ingress,DistBox_3,2024-06-01 21:30:00
-21.92158346281937,36.243961750617146,54.141152638258745,0.1525345767046868,2.8587497977398164,Loose_Connector,DistBox_2,2024-06-01 21:40:00
-24.126615742692742,70.39069455072888,39.186967987681975,0.025677755687738935,0.362881986715477,Thermal_Fault,DistBox_3,2024-06-01 21:50:00
-42.700816291383674,32.33191727755767,59.638635805463885,0.7331579935647641,4.785535480000257,Physical_Cut,Junction_2,2024-06-01 22:00:00
-42.66419565777641,26.453399206134154,43.79635933589132,0.9660568643591713,2.073679012649969,Physical_Cut,Splitter_B,2024-06-01 22:10:00
-26.854438391776622,33.043238078706885,83.92620126062542,0.031900561811859435,55.96040155268626,Water_Ingress,DistBox_3,2024-06-01 22:20:00
-17.708947974543225,25.275860148212,47.69824853977977,0.013491036006410717,0.7710238094738446,Normal,Splitter_B,2024-06-01 22:30:00
-15.096177284519042,29.329458298603836,64.33722422943492,0.0012905953474743493,0.9207165424038526,Normal,Splitter_A,2024-06-01 22:40:00
-41.08462900398371,38.13445876854725,55.694744494529246,0.8124339476114288,4.854270989338501,Physical_Cut,DistBox_3,2024-06-01 22:50:00
-22.102940688346887,83.26680638905995,39.76674421255994,0.004645241839423648,0.3930438559513968,Thermal_Fault,Splitter_C,2024-06-01 23:00:00
-24.147630343341625,41.76667889867613,51.959707578230244,0.23074484663080375,1.364808289568614,Loose_Connector,OLT_Main,2024-06-01 23:10:00
-20.919507189253228,31.720168637119905,59.336648441079674,0.0025749953406015848,2.4790776305250124,Gradual_Degradation,DistBox_2,2024-06-01 23:20:00
-21.137137731860086,66.69993167210944,41.061315223502035,0.02643892636842275,1.454576219148311,Thermal_Fault,DistBox_2,2024-06-01 23:30:00
-24.828212836986083,29.185813433546933,43.21414326501294,0.2142850402894837,2.349467117829944,Loose_Connector,DistBox_2,2024-06-01 23:40:00
-21.593220839460738,45.08031060910919,63.51991479048193,0.02275880135044964,2.5767369782869243,Gradual_Degradation,Splitter_A,2024-06-01 23:50:00
-21.726349213437096,33.708694188402546,53.01323149885605,0.1497838294720281,1.9419835646634902,Loose_Connector,OLT_Main,2024-06-02 00:00:00
-14.891412336290253,34.0077529065048,52.42936910021068,0.004430021483980862,0.5404953842615665,Normal,Splitter_B,2024-06-02 00:10:00
-19.50713871269001,37.01204202462493,50.55649288818375,0.21289679599859668,1.3752899650350097,Loose_Connector,Splitter_A,2024-06-02 00:20:00
-21.980629927683296,36.94874559964624,62.75375072128835,0.13642406843257443,1.4800141623001255,Loose_Connector,DistBox_2,2024-06-02 00:30:00
-19.43313963011382,32.558619595126565,66.96656045523738,0.22531940900867192,3.543694681667213,Loose_Connector,DistBox_2,2024-06-02 00:40:00
-14.762555378085946,26.65947605432811,57.37454715316356,0.022972338420299332,0.20844960561669534,Normal,DistBox_1,2024-06-02 00:50:00
-39.31680848922075,39.14524306817341,57.20498754805648,0.8044008226419121,4.2949319551605845,Physical_Cut,DistBox_1,2024-06-02 01:00:00
-20.710245859402928,35.82665672932385,61.2561701271249,0.036777184022336304,0.214951842694454,Gradual_Degradation,Junction_2,2024-06-02 01:10:00
-24.370401762967592,31.861947591918863,82.80916966118767,0.02375122527773809,10.047170763381555,Water_Ingress,DistBox_1,2024-06-02 01:20:00
-22.489319261702633,27.057593415704865,43.60368770258048,0.17762596464370484,3.443420112173795,Loose_Connector,DistBox_2,2024-06-02 01:30:00
-17.71772501039828,28.07709460723011,52.16672353561757,0.04594632668197773,1.4479461109321876,Normal,Splitter_C,2024-06-02 01:40:00
-38.462220770438435,28.73216453520617,42.846526904427236,0.8171913697746307,0.2908387936046236,Physical_Cut,OLT_Main,2024-06-02 01:50:00
-16.96823348913938,38.94063983691379,42.562743199766985,0.006626233637092422,1.306325581062566,Normal,Splitter_C,2024-06-02 02:00:00
-19.526447722865672,42.51517750906551,46.65809626783731,0.03034695538747124,0.3401949820347262,Gradual_Degradation,Splitter_A,2024-06-02 02:10:00
-42.547206950256324,32.53180030954078,46.99159563954576,0.5955340860361856,4.913441197956629,Physical_Cut,Splitter_B,2024-06-02 02:20:00
-22.373047882193802,31.728276943326534,57.009557984319244,0.003278751103739621,0.07507530469159984,Gradual_Degradation,DistBox_3,2024-06-02 02:30:00
-39.45818744551201,28.032537215571708,62.32148353685733,0.7006718204952089,0.0131607778979409,Physical_Cut,DistBox_3,2024-06-02 02:40:00
-43.01869258176423,28.121663851948977,64.51306399007845,0.898150115668831,2.607997564955608,Physical_Cut,OLT_Main,2024-06-02 02:50:00
-16.287263406730744,30.758368320598173,43.28112194205969,0.0009596138411528343,0.1272818185732847,Normal,Junction_1,2024-06-02 03:00:00
-22.35907834166639,37.622447980398704,91.98397576846372,0.0006480158935786884,38.22953194667318,Water_Ingress,DistBox_3,2024-06-02 03:10:00
-43.71811927189538,26.170722032098602,47.5429045656239,0.5491214463562557,2.4592843569657368,Physical_Cut,OLT_Main,2024-06-02 03:20:00
-23.878663772907288,77.95170403002152,44.109311440127236,0.015970807045839447,1.4404048189151195,Thermal_Fault,Junction_1,2024-06-02 03:30:00
-14.791212076983841,31.562123830355937,42.761852828284866,0.004776765691733409,0.5172416697760776,Normal,Splitter_A,2024-06-02 03:40:00
-23.221619372290125,47.17601908517696,44.49798395534954,0.0394384673760567,2.332927709033067,Gradual_Degradation,Junction_1,2024-06-02 03:50:00
-24.346000060822142,39.28136819138102,64.87273385956561,0.19331153740060708,1.1672927502958692,Loose_Connector,Splitter_B,2024-06-02 04:00:00
-27.643044829230455,35.01127758035982,87.22006268865834,0.003249185392266907,22.342851379786644,Water_Ingress,DistBox_3,2024-06-02 04:10:00
-23.62322551885554,40.384158500596456,68.70194753088478,0.020927120393580027,2.215174910808172,Gradual_Degradation,DistBox_2,2024-06-02 04:20:00
-19.614863643691812,46.32936697332113,47.08059480376134,0.025708686189822322,1.5180160043008126,Gradual_Degradation,DistBox_1,2024-06-02 04:30:00
-43.749110901635966,27.532067178613723,48.419067396295475,0.8349461631016506,2.7842220656728127,Physical_Cut,Splitter_A,2024-06-02 04:40:00
-29.937267273824666,32.09366076750535,93.75881355831831,0.03533094405704895,59.344797269414876,Water_Ingress,Splitter_A,2024-06-02 04:50:00
-23.133981846200438,34.77279389372937,50.96915478540937,0.01919932262115967,1.5804087565678095,Gradual_Degradation,OLT_Main,2024-06-02 05:00:00
-26.249826332712964,84.20817400248137,37.46636982150584,0.0069623573359849505,0.5123047800100107,Thermal_Fault,Junction_2,2024-06-02 05:10:00
-23.09094874294778,35.95291847992836,53.072582582961736,0.24743943772504678,3.709059480827945,Loose_Connector,Junction_1,2024-06-02 05:20:00
-38.477359940562295,29.029774012669805,61.49895810106094,0.7390442748880632,1.3227314311302085,Physical_Cut,Junction_1,2024-06-02 05:30:00
-23.326843223994594,29.31582930159024,84.07486365158776,0.03953683975853924,39.39958147319164,Water_Ingress,OLT_Main,2024-06-02 05:40:00
-43.287265893337604,29.45817299697473,44.48647955670833,0.6935179107883693,3.9622833456963162,Physical_Cut,DistBox_1,2024-06-02 05:50:00
-15.666524939611362,30.839434210629648,56.446132615075896,0.019191647596652203,1.1387547223645655,Normal,DistBox_2,2024-06-02 06:00:00
-20.183459614099352,36.38400014541469,68.8840506491569,0.0234545656529181,2.2951295699114693,Gradual_Degradation,Splitter_A,2024-06-02 06:10:00
-36.309009312752714,38.561149785016205,41.474755708642824,0.6765817553275237,4.0550768746603465,Physical_Cut,DistBox_1,2024-06-02 06:20:00
-21.399550311970827,35.12333930628886,52.562472308585406,0.0263838730823526,0.36970400402941195,Gradual_Degradation,DistBox_2,2024-06-02 06:30:00
-17.088259349832235,34.27382157295444,56.38104951597555,0.008765147117882982,1.9682206380729956,Normal,Junction_2,2024-06-02 06:40:00
-14.253080045053062,39.54205649913053,59.025697562550704,0.008676225749325434,1.388301147019662,Normal,OLT_Main,2024-06-02 06:50:00
-14.398327771346679,32.614155680266826,48.64707642382392,0.019933151388615657,1.341464623811668,Normal,Splitter_B,2024-06-02 07:00:00
-23.585877314015743,33.33081132260106,45.69944168388433,0.08879673154374719,3.8347626156470214,Loose_Connector,Junction_2,2024-06-02 07:10:00
-22.272122451666206,82.31172734880029,46.81609067035832,0.01914419707548808,1.997353204406613,Thermal_Fault,OLT_Main,2024-06-02 07:20:00
-36.188948516434344,32.31984432878452,59.74851350278472,0.4093859771844605,2.1932769067518727,Physical_Cut,OLT_Main,2024-06-02 07:30:00
-28.196949855945874,31.14733200116173,95.07852555689774,0.015837489047837994,15.530179943658043,Water_Ingress,OLT_Main,2024-06-02 07:40:00
-26.669957357202396,64.08386124357891,47.78403658779919,0.0022623652797836478,1.3371894627086074,Thermal_Fault,DistBox_3,2024-06-02 07:50:00
-42.25104341742912,32.98843470917311,57.757432132572106,0.955473129696741,3.5775297731056437,Physical_Cut,DistBox_1,2024-06-02 08:00:00
-14.122789857523603,32.445493708018546,59.94534122146587,0.04363651252423009,0.2496416279336966,Normal,DistBox_2,2024-06-02 08:10:00
-27.577386509082224,62.03618032227898,37.57805170146998,0.02505732180476597,2.9529659364421237,Thermal_Fault,Junction_1,2024-06-02 08:20:00
-21.62053744585255,34.02849823597117,49.55522041888006,0.02940463299361584,0.7606493277957276,Gradual_Degradation,Splitter_A,2024-06-02 08:30:00
-17.216835460842816,37.92678431520276,44.49207772175605,0.0065864386727280955,0.6863347063453165,Normal,Splitter_A,2024-06-02 08:40:00
-21.979899485685934,41.50709254017318,68.00761570622242,0.008670308452879399,0.6260028735347755,Gradual_Degradation,Splitter_B,2024-06-02 08:50:00
